J’,Par,N’,J’’,Par’’,N’’,Frequency,State’,V’,Lambda’,Sigma’,Omega’,State’’,V’’,Lambda’’,Sigma’’,Omega’’,Weight
49.5,-,2,48.5,+,2,290.2622,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
48.5,-,1,48.5,+,1,293.383,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
49.5,+,2,48.5,-,2,293.9196,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
47.5,+,1,46.5,-,1,294.114,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
48.5,+,1,47.5,-,1,294.1594,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
49.5,+,1,49.5,-,1,297.2083,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
48.5,-,1,47.5,+,1,298.0995,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
49.5,-,1,48.5,+,1,298.1416,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
49.5,+,1,48.5,-,1,301.967,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
48.5,-,5,49.5,+,4,587.0778,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
49.5,-,5,49.5,+,4,591.1074,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
48.5,+,5,49.5,-,4,598.7933,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
47.5,+,5,48.5,-,4,598.9575,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
48.5,+,5,48.5,-,4,602.9565,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
47.5,-,5,48.5,+,4,610.5805,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
46.5,-,5,47.5,+,4,610.748,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
47.5,-,5,47.5,+,4,614.7133,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
46.5,+,5,47.5,-,4,622.281,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
45.5,+,5,46.5,-,4,622.4515,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
48.5,-,4,49.5,+,3,623.4381,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
46.5,+,5,46.5,-,4,626.3801,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
49.5,-,4,49.5,+,3,627.6013,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
45.5,-,5,46.5,+,4,633.8966,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
48.5,+,4,49.5,-,3,633.9937,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
44.5,-,5,45.5,+,4,634.0699,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
47.5,+,4,48.5,-,3,634.242,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
45.5,-,5,45.5,+,4,637.9588,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
48.5,+,4,48.5,-,3,638.3748,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
47.5,-,4,48.5,+,3,644.8668,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
46.5,-,4,47.5,+,3,645.1132,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
44.5,+,5,45.5,-,4,645.4289,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
43.5,+,5,44.5,-,4,645.6048,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
48.5,-,3,49.5,+,2,646.3611,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
47.5,-,4,47.5,+,3,649.2123,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
44.5,+,5,44.5,-,4,649.4511,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
49.5,-,3,49.5,+,2,650.7422,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
46.5,+,4,47.5,-,3,655.7908,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
45.5,+,4,46.5,-,3,656.0353,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
43.5,-,5,44.5,+,4,656.8794,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
42.5,-,5,43.5,+,4,657.0576,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
48.5,+,3,49.5,-,2,657.9376,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
47.5,+,3,48.5,-,2,658.1638,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
46.5,+,4,46.5,-,3,660.0975,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
43.5,-,5,43.5,+,4,660.8584,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
48.5,+,3,48.5,-,2,662.5093,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
45.5,-,4,46.5,+,3,666.7511,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
44.5,-,4,45.5,+,3,666.9937,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
42.5,+,5,43.5,-,4,668.2493,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
41.5,+,5,42.5,-,4,668.4295,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
47.5,-,3,48.5,+,2,669.6663,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
46.5,-,3,47.5,+,2,669.8923,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
45.5,-,4,45.5,+,3,671.0159,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
42.5,+,5,42.5,-,4,672.1821,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
47.5,-,3,47.5,+,2,674.199,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
48.5,-,2,49.5,+,1,674.8236,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
44.5,+,4,45.5,-,3,677.7345,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
43.5,+,4,44.5,-,3,677.9751,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
49.5,-,2,49.5,+,1,679.3953,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
41.5,-,5,42.5,+,4,679.5394,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
40.5,-,5,41.5,+,4,679.7216,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
46.5,+,3,47.5,-,2,681.3236,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
45.5,+,3,46.5,-,2,681.5493,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
44.5,+,4,44.5,-,3,681.9541,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
41.5,-,5,41.5,+,4,683.4231,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
46.5,+,3,46.5,-,2,685.814,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
48.5,+,2,49.5,-,1,686.3415,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
47.5,+,2,48.5,-,1,686.5674,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
43.5,-,4,44.5,+,3,688.729,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
42.5,-,4,43.5,+,3,688.9677,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
40.5,+,5,41.5,-,4,690.7506,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
39.5,+,5,40.5,-,4,690.9344,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
48.5,+,2,48.5,-,1,691.1001,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
43.5,-,4,43.5,+,3,692.9006,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
45.5,-,3,46.5,+,2,692.9116,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
44.5,-,3,45.5,+,2,693.1369,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
40.5,+,5,40.5,-,4,694.5823,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
45.5,-,3,45.5,+,2,697.3566,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
47.5,-,2,48.5,+,1,698.0338,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
46.5,-,2,47.5,+,1,698.2599,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
42.5,+,4,43.5,-,3,699.7241,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
41.5,+,4,42.5,-,3,699.9608,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
39.5,-,5,40.5,+,4,701.8833,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
38.5,-,5,39.5,+,4,702.0686,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
47.5,-,2,47.5,+,1,702.7503,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
42.5,+,4,42.5,-,3,703.8446,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
44.5,+,3,45.5,-,2,704.4321,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
43.5,+,3,44.5,-,2,704.657,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
39.5,-,5,39.5,+,4,705.6602,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
44.5,+,3,44.5,-,2,708.8286,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
46.5,+,2,47.5,-,1,709.6749,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
45.5,+,2,46.5,-,1,709.9011,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
41.5,-,4,42.5,+,3,710.7102,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
40.5,-,4,41.5,+,3,710.9449,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
38.5,+,5,39.5,-,4,712.9378,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
37.5,+,5,38.5,-,4,713.1244,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
46.5,+,2,46.5,-,1,714.3461,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
41.5,-,4,41.5,+,3,714.7766,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
43.5,-,3,44.5,+,2,715.8866,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
42.5,-,3,43.5,+,2,716.111,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
38.5,+,5,38.5,-,4,716.6572,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
43.5,-,3,43.5,+,2,720.2314,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
45.5,-,2,46.5,+,1,721.2649,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
44.5,-,2,45.5,+,1,721.491,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
40.5,+,4,41.5,-,3,721.6787,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
39.5,+,4,40.5,-,3,721.9113,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
37.5,-,5,38.5,+,4,723.9144,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
36.5,-,5,37.5,+,4,724.102,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
40.5,+,4,40.5,-,3,725.6883,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
45.5,-,2,45.5,+,1,725.8875,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
42.5,+,3,43.5,-,2,727.2761,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
41.5,+,3,42.5,-,2,727.4998,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
37.5,-,5,37.5,+,4,727.5736,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
42.5,+,3,42.5,-,2,731.5662,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
39.5,-,4,40.5,+,3,732.6219,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
44.5,+,2,45.5,-,1,732.8036,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
38.5,-,4,39.5,+,3,732.8525,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
43.5,+,2,44.5,-,1,733.0295,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
36.5,+,5,37.5,-,4,734.8129,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
35.5,+,5,36.5,-,4,735.0013,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
39.5,-,4,39.5,+,3,736.5719,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
44.5,+,2,44.5,-,1,737.3743,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
36.5,+,5,36.5,-,4,738.4092,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
41.5,-,3,42.5,+,2,738.6013,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
40.5,-,3,41.5,+,2,738.8242,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
41.5,-,3,41.5,+,2,742.8338,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
38.5,+,4,39.5,-,3,743.5329,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
37.5,+,4,38.5,-,3,743.7614,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
43.5,-,2,44.5,+,1,744.2904,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
42.5,-,2,43.5,+,1,744.5161,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
35.5,-,5,36.5,+,4,745.6331,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
34.5,-,5,35.5,+,4,745.8222,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
38.5,+,4,38.5,-,3,747.4206,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
43.5,-,2,43.5,+,1,748.8062,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
35.5,-,5,35.5,+,4,749.1641,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
40.5,+,3,41.5,-,2,749.8626,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
39.5,+,3,40.5,-,2,750.0847,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
40.5,+,3,40.5,-,2,754.0347,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
37.5,-,4,38.5,+,3,754.4056,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
36.5,-,4,37.5,+,3,754.6319,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
42.5,+,2,43.5,-,1,755.725,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
41.5,+,2,42.5,-,1,755.9503,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
34.5,+,5,35.5,-,4,756.3746,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
33.5,+,5,34.5,-,4,756.5641,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
37.5,-,4,37.5,+,3,758.2282,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
34.5,+,5,34.5,-,4,759.8377,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
42.5,+,2,42.5,-,1,760.1828,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
39.5,-,3,40.5,+,2,761.0602,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
38.5,-,3,39.5,+,2,761.2814,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
39.5,-,3,39.5,+,2,765.1691,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
36.5,+,4,37.5,-,3,765.2341,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
35.5,+,4,36.5,-,3,765.4583,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
33.5,-,5,34.5,+,4,767.0367,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
41.5,-,2,42.5,+,1,767.1066,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
32.5,-,5,33.5,+,4,767.2265,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
40.5,-,2,41.5,+,1,767.3313,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
36.5,+,4,36.5,-,3,768.9893,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
33.5,-,5,33.5,+,4,770.4295,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
41.5,-,2,41.5,+,1,771.5035,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
38.5,+,3,39.5,-,2,772.194,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
37.5,+,3,38.5,-,2,772.4142,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
35.5,-,4,36.5,+,3,776.0136,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
34.5,-,4,35.5,+,3,776.2356,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
38.5,+,3,38.5,-,2,776.2369,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
32.5,+,5,33.5,-,4,777.6188,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
31.5,+,5,32.5,-,4,777.8086,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
40.5,+,2,41.5,-,1,778.4343,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
39.5,+,2,40.5,-,1,778.6585,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
35.5,-,4,35.5,+,3,779.6987,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
32.5,+,5,32.5,-,4,780.939,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
40.5,+,2,40.5,-,1,782.7674,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
37.5,-,3,38.5,+,2,783.2636,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
36.5,-,3,37.5,+,2,783.4828,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
34.5,+,4,35.5,-,3,786.7393,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
33.5,+,4,34.5,-,3,786.9591,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
37.5,-,3,37.5,+,2,787.2379,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
31.5,-,5,32.5,+,4,788.1199,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
30.5,-,5,31.5,+,4,788.3096,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
39.5,-,2,40.5,+,1,789.7071,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
38.5,-,2,39.5,+,1,789.9307,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
34.5,+,4,34.5,-,3,790.352,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
31.5,-,5,31.5,+,4,791.3653,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
39.5,-,2,39.5,+,1,793.9736,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
36.5,+,3,37.5,-,2,794.2685,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
35.5,+,3,36.5,-,2,794.4865,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
33.5,-,4,34.5,+,3,797.4071,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
32.5,-,4,33.5,+,3,797.6246,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
36.5,+,3,36.5,-,2,798.1716,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
30.5,+,5,31.5,-,4,798.539,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
29.5,+,5,30.5,-,4,798.7283,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
38.5,+,2,39.5,-,1,800.9241,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
33.5,-,4,33.5,+,3,800.9449,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
37.5,+,2,38.5,-,1,801.1468,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
30.5,+,5,30.5,-,4,801.7072,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
38.5,+,2,38.5,-,1,805.1211,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
35.5,-,3,36.5,+,2,805.2079,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
34.5,-,3,35.5,+,2,805.4246,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
32.5,+,4,33.5,-,3,808.0131,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
31.5,+,4,32.5,-,3,808.2283,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
29.5,-,5,30.5,+,4,808.8748,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
35.5,-,3,35.5,+,2,809.0372,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
28.5,-,5,29.5,+,4,809.0637,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
32.5,+,4,32.5,-,3,811.4737,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
29.5,-,5,29.5,+,4,811.9639,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
37.5,-,2,38.5,+,1,812.0839,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
36.5,-,2,37.5,+,1,812.3058,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
34.5,+,3,35.5,-,2,816.0808,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
37.5,-,2,37.5,+,1,816.2088,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
33.5,+,3,34.5,-,2,816.2962,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
31.5,-,4,32.5,+,3,818.5537,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
30.5,-,4,31.5,+,3,818.7666,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
28.5,+,5,29.5,-,4,819.1261,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
27.5,+,5,28.5,-,4,819.3143,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
34.5,+,3,34.5,-,2,819.834,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
31.5,-,4,31.5,+,3,821.9348,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
28.5,+,5,28.5,-,4,822.1339,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
36.5,+,2,37.5,-,1,823.1852,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
35.5,+,2,36.5,-,1,823.4061,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
33.5,-,3,34.5,+,2,826.8862,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
32.5,-,3,33.5,+,2,827.1001,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
36.5,+,2,36.5,-,1,827.2354,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
30.5,+,4,31.5,-,3,829.0255,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
29.5,+,4,30.5,-,3,829.236,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
27.5,-,5,28.5,+,4,829.2913,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
26.5,-,5,27.5,+,4,829.4787,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
33.5,-,3,33.5,+,2,830.5607,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
27.5,-,5,27.5,+,4,832.2158,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
30.5,+,4,30.5,-,3,832.3251,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
35.5,-,2,36.5,+,1,834.2266,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
34.5,-,2,35.5,+,1,834.4463,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
32.5,+,3,33.5,-,2,837.6225,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
31.5,+,3,32.5,-,2,837.8349,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
35.5,-,2,35.5,+,1,838.1994,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
26.5,+,5,27.5,-,4,839.3689,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
29.5,-,4,30.5,+,3,839.4254,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
25.5,+,5,26.5,-,4,839.5553,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
28.5,-,4,29.5,+,3,839.6336,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
32.5,+,3,32.5,-,2,841.2161,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
26.5,+,5,26.5,-,4,842.2082,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
29.5,-,4,29.5,+,3,842.6413,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
34.5,+,2,35.5,-,1,845.2064,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
33.5,+,2,34.5,-,1,845.425,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
31.5,-,3,32.5,+,2,848.2885,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
30.5,-,3,31.5,+,2,848.4993,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
34.5,+,2,34.5,-,1,849.0995,1,1,0,0.5,0.5,1,0,0,-0.5,-0.5,1
25.5,-,5,26.5,+,4,849.3571,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
24.5,-,5,25.5,+,4,849.5424,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
28.5,+,4,29.5,-,3,849.7505,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
27.5,+,4,28.5,-,3,849.9562,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
31.5,-,3,31.5,+,2,851.7989,1,2,0,-0.5,-0.5,1,1,0,0.5,0.5,1
25.5,-,5,25.5,+,4,852.1094,1,4,0,-0.5,-0.5,1,3,0,0.5,0.5,1
28.5,+,4,28.5,-,3,852.8807,1,3,0,0.5,0.5,1,2,0,-0.5,-0.5,1
33.5,-,2,34.5,+,1,856.123,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
32.5,-,2,33.5,+,1,856.3403,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
30.5,+,3,31.5,-,2,858.8825,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
29.5,+,3,30.5,-,2,859.0916,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
24.5,+,5,25.5,-,4,859.2542,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
23.5,+,5,24.5,-,4,859.4381,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
33.5,-,2,33.5,+,1,859.9339,1,1,0,-0.5,-0.5,1,0,0,0.5,0.5,1
27.5,-,4,28.5,+,3,859.9979,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
26.5,-,4,27.5,+,3,860.2011,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
24.5,+,5,24.5,-,4,861.9175,1,4,0,0.5,0.5,1,3,0,-0.5,-0.5,1
30.5,+,3,30.5,-,2,862.3075,1,2,0,0.5,0.5,1,1,0,-0.5,-0.5,1
27.5,-,4,27.5,+,3,863.0404,1,3,0,-0.5,-0.5,1,2,0,0.5,0.5,1
